epoch,loss_d,loss_g,lae
0.9977924944812362,3.515599012374878,1.6032723188400269,5.91547966003418
1.9977924944812362,1.8651654720306396,0.9186617136001587,4.0659637451171875
2.997792494481236,1.6601027250289917,0.8672235012054443,3.632537841796875
3.997792494481236,1.5887370109558105,0.8312889933586121,3.143566846847534
4.997792494481236,1.548700213432312,0.818705141544342,2.774224281311035
5.997792494481236,1.5044665336608887,0.8036667108535767,2.500795602798462
6.997792494481236,1.4919919967651367,0.8042140603065491,2.3043227195739746
7.997792494481236,1.4616367816925049,0.7888891100883484,2.1489017009735107
8.997792494481237,1.447017788887024,0.784537672996521,2.013399124145508
9.997792494481237,1.4294676780700684,0.7712380886077881,1.9090044498443604
10.997792494481237,1.4214690923690796,0.7686340808868408,1.8215901851654053
11.997792494481237,1.4108153581619263,0.7619406580924988,1.744658350944519
12.997792494481237,1.4071906805038452,0.7553809285163879,1.680910348892212
13.997792494481237,1.3978471755981445,0.7542555928230286,1.6208444833755493
14.997792494481237,1.3968381881713867,0.7544788718223572,1.5643463134765625
15.997792494481237,1.3934677839279175,0.7498728632926941,1.5156012773513794
16.997792494481235,1.3882955312728882,0.7467444539070129,1.477262258529663
17.997792494481235,1.3891191482543945,0.7475377917289734,1.4369817972183228
18.997792494481235,1.3841215372085571,0.7393789887428284,1.4015529155731201
19.997792494481235,1.3827569484710693,0.7383530735969543,1.3717153072357178
20.997792494481235,1.3821706771850586,0.741307258605957,1.3390065431594849
21.997792494481235,1.3809486627578735,0.7364559769630432,1.308882236480713
22.997792494481235,1.3802706003189087,0.7399157881736755,1.2777334451675415
23.997792494481235,1.3820337057113647,0.736663281917572,1.2483805418014526
24.997792494481235,1.3819072246551514,0.7372389435768127,1.223207950592041
25.997792494481235,1.376875638961792,0.732819139957428,1.202980399131775
26.997792494481235,1.3777159452438354,0.7319976091384888,1.1804492473602295
27.997792494481235,1.3794533014297485,0.7332465052604675,1.1588985919952393
28.997792494481235,1.3772879838943481,0.735316812992096,1.1381421089172363
29.997792494481235,1.3783626556396484,0.7336671352386475,1.1211051940917969
30.997792494481235,1.3202300071716309,0.7768966555595398,1.1193615198135376
31.997792494481235,1.3427006006240845,0.75548255443573,1.1148581504821777
32.99779249448124,1.352997064590454,0.7467856407165527,1.1483734846115112
33.99779249448124,1.3615812063217163,0.7378321290016174,1.186689853668213
34.99779249448124,1.3687946796417236,0.73580002784729,1.2366843223571777
35.99779249448124,1.3704206943511963,0.7365617752075195,1.2871826887130737
36.99779249448124,1.3697988986968994,0.7365359663963318,1.3497740030288696
37.99779249448124,1.3679605722427368,0.7367452383041382,1.4221230745315552
38.99779249448124,1.3671131134033203,0.7374520897865295,1.4990227222442627
39.99779249448124,1.3652933835983276,0.7406393885612488,1.5850908756256104
40.99779249448124,1.3639893531799316,0.745474100112915,1.6639814376831055
41.99779249448124,1.3587418794631958,0.751638650894165,1.7507059574127197
42.99779249448124,1.3540371656417847,0.7560999989509583,1.821903109550476
43.99779249448124,1.3514490127563477,0.7626982927322388,1.8532720804214478
44.99779249448124,1.3526828289031982,0.7567676305770874,1.8215620517730713
45.99779249448124,1.3548681735992432,0.7505508661270142,1.7407188415527344
46.99779249448124,1.3587311506271362,0.7511109113693237,1.6687613725662231
47.99779249448124,1.3546286821365356,0.7524463534355164,1.614730715751648
48.99779249448124,1.3610328435897827,0.7535139918327332,1.5614947080612183
49.99779249448124,1.362227439880371,0.7512800693511963,1.524535894393921
50.99779249448124,1.3604960441589355,0.7459781169891357,1.4882432222366333
51.99779249448124,1.3589364290237427,0.7434585094451904,1.4572490453720093
52.99779249448124,1.3642994165420532,0.7453898191452026,1.4232451915740967
53.99779249448124,1.3634822368621826,0.7410156726837158,1.3944940567016602
54.99779249448124,1.3689775466918945,0.7376629114151001,1.3557910919189453
55.99779249448124,1.3718998432159424,0.7314296364784241,1.3292714357376099
56.99779249448124,1.3690593242645264,0.7352476716041565,1.3061310052871704
57.99779249448124,1.36955726146698,0.7348734140396118,1.2965089082717896
58.99779249448124,1.367618441581726,0.7358392477035522,1.2720973491668701
59.99779249448124,1.369576096534729,0.7330530285835266,1.2588403224945068
